197.5329 	EXP 	recall_text: text = ''
197.5329 	EXP 	recall_inst: autoDraw = False
197.5329 	EXP 	recall_text: autoDraw = False
197.5329 	EXP 	Set playback playing
200.7627 	EXP 	Set playback paused
200.7627 	EXP 	recall_inst: autoDraw = True
200.7627 	EXP 	recall_text: autoDraw = True
201.4829 	DATA 	Keypress: s
201.5120 	EXP 	recall_text: text = 's'
201.6646 	DATA 	Keypress: c
201.6964 	EXP 	recall_text: text = 'sc'
201.8325 	DATA 	Keypress: o
201.8624 	EXP 	recall_text: text = 'sco'
201.9551 	DATA 	Keypress: o
202.0134 	EXP 	recall_text: text = 'scoo'
202.1168 	DATA 	Keypress: p
202.1462 	EXP 	recall_text: text = 'scoop'
202.3396 	DATA 	Keypress: return
204.0158 	EXP 	recall_text: text = ''
204.0158 	EXP 	recall_inst: autoDraw = False
204.0158 	EXP 	recall_text: autoDraw = False
204.0158 	EXP 	Set playback playing
206.9132 	EXP 	Set playback paused
206.9132 	EXP 	recall_inst: autoDraw = True
206.9132 	EXP 	recall_text: autoDraw = True
210.2333 	DATA 	Keypress: p
210.2624 	EXP 	recall_text: text = 'p'
210.3352 	DATA 	Keypress: u
210.3627 	EXP 	recall_text: text = 'pu'
210.4484 	DATA 	Keypress: t
210.4799 	EXP 	recall_text: text = 'put'
211.2727 	DATA 	Keypress: return
212.9715 	EXP 	recall_text: text = ''
212.9715 	EXP 	recall_inst: autoDraw = False
212.9715 	EXP 	recall_text: autoDraw = False
212.9715 	EXP 	Set playback playing
215.9952 	EXP 	Set playback paused
215.9952 	EXP 	recall_inst: autoDraw = True
215.9952 	EXP 	recall_text: autoDraw = True
216.4030 	DATA 	Keypress: s
216.4297 	EXP 	recall_text: text = 's'
216.5703 	DATA 	Keypress: c
216.6297 	EXP 	recall_text: text = 'sc'
216.7502 	DATA 	Keypress: o
216.7808 	EXP 	recall_text: text = 'sco'
216.8986 	DATA 	Keypress: o
216.9288 	EXP 	recall_text: text = 'scoo'
217.0153 	DATA 	Keypress: p
217.0465 	EXP 	recall_text: text = 'scoop'
217.3481 	DATA 	Keypress: return
218.9954 	EXP 	recall_text: text = ''
218.9954 	EXP 	recall_inst: autoDraw = False
218.9954 	EXP 	recall_text: autoDraw = False
218.9954 	EXP 	Set playback playing
222.2652 	EXP 	Set playback paused
222.2652 	EXP 	recall_inst: autoDraw = True
222.2652 	EXP 	recall_text: autoDraw = True
222.4067 	DATA 	Keypress: p
222.4626 	EXP 	recall_text: text = 'p'
222.5482 	DATA 	Keypress: u
